City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
166,sola,-13.8833,167.55,28.37,84,75,1.54,VU,1685740818
167,hami,42.8,93.45,20.24,23,71,7.4,CN,1685740819
168,tura,25.5198,90.2201,24.9,76,4,2.64,IN,1685740761
169,yanchep,-31.55,115.6833,9.23,69,0,2.8,AU,1685740819
170,fisterra,42.9049,-9.2629,18.75,83,8,2.83,ES,1685740820
171,minas de marcona,-15.2119,-75.1103,18.79,59,0,4.36,PE,1685740820
172,zhosaly,45.4878,64.0781,26.8,15,100,4.83,KZ,1685740821
173,antonio enes,-16.2325,39.9086,23.95,84,1,3.64,MZ,1685740821
174,san antonio de pale,-1.4014,5.6325,26.03,89,95,5.28,GQ,1685740822
175,neelankarai,12.9455,80.2575,31.13,70,40,2.06,IN,1685740822
176,uturoa,-16.7333,-151.4333,25.21,60,61,3.29,PF,1685740822
177,bathsheba,13.2167,-59.5167,27.34,89,40,3.6,BB,1685740823
178,east london,-33.0153,27.9116,19.48,41,92,3.4,ZA,1685740823
179,longyearbyen,78.2186,15.6401,0.91,60,0,2.06,SJ,1685740824
180,vilyuysk,63.7553,121.6247,12.14,58,1,2.45,RU,1685740824
181,puente alto,-33.6167,-70.5833,19.41,55,11,3.09,CL,1685740628
182,mount gambier,-37.8333,140.7667,10.42,96,100,2.05,AU,1685740825
183,hamilton,39.1834,-84.5333,33.47,29,0,3.6,US,1685740591
184,vikhorevka,56.1201,101.1636,15.77,80,100,2.34,RU,1685740826
185,el malah,35.3914,-1.0924,18.04,69,98,2.54,DZ,1685740826
186,celestun,20.8667,-90.4,29.11,63,0,6.02,MX,1685740826
187,gadzhiyevo,69.2551,33.3362,3.69,66,100,0.6,RU,1685740827
188,krymsk,44.9293,37.9912,15.41,91,0,0.14,RU,1685740827
189,sirte,31.2089,16.5887,21.0,77,15,6.55,LY,1685740828
190,paracale,14.2804,122.7881,25.65,92,100,2.25,PH,1685740828
191,iwanai,42.9744,140.5089,13.85,99,85,1.83,JP,1685740828
192,punta arenas,-53.15,-70.9167,5.06,87,40,3.6,CL,1685740829
193,barranca,-10.75,-77.7667,22.22,73,96,4.22,PE,1685740807
194,west island,-12.1568,96.8225,26.99,83,40,7.72,CC,1685740830
195,buchanan,5.8808,-10.0467,25.83,86,100,3.03,LR,1685740669
196,saint-pierre,-21.3393,55.4781,21.82,46,0,4.12,RE,1685740705
197,port saint john's,-31.6229,29.5448,17.47,67,98,3.14,ZA,1685740831
198,paita,-5.0892,-81.1144,25.41,76,27,7.13,PE,1685740832
199,pionerskiy,54.9508,20.2275,8.91,63,6,7.4,RU,1685740832
200,constantia,44.1833,28.65,16.5,66,83,4.14,RO,1685740537
201,port augusta,-32.5,137.7667,13.98,40,47,2.19,AU,1685740833
202,mariental,-24.6333,17.9667,15.2,35,95,4.74,NA,1685740834
203,darhan,49.4867,105.9228,9.39,78,6,0.87,MN,1685740834
204,vorgashor,67.5833,63.95,9.64,74,8,3.16,RU,1685740835
205,tulun,54.5611,100.5792,11.9,81,100,1.63,RU,1685740836
206,remire-montjoly,4.9167,-52.2667,25.02,94,75,1.03,GF,1685740837
207,lazaro cardenas,17.9583,-102.2,30.76,51,0,5.38,MX,1685740757
208,petauke,-14.2426,31.3253,16.86,47,1,2.56,ZM,1685740837
209,petrozavodsk,61.7849,34.3469,4.71,86,88,3.0,RU,1685740677
210,olyokminsk,60.3736,120.4264,13.26,51,12,0.14,RU,1685740838
211,ubari,26.5921,12.7805,30.39,19,10,4.82,LY,1685740838
212,phan thiet,10.9333,108.1,26.39,84,50,3.0,VN,1685740839
213,vila franca do campo,37.7167,-25.4333,19.23,85,24,3.09,PT,1685740839
214,cuttack,20.465,85.8793,29.1,81,1,2.76,IN,1685740704
215,kerikeri,-35.2268,173.9474,11.89,90,5,2.12,NZ,1685740840
216,nadym,65.5333,72.5167,15.09,58,95,3.58,RU,1685740840
217,westport,41.1415,-73.3579,27.69,76,0,3.6,US,1685740841
218,bikenibeu village,1.3673,173.1241,30.98,74,20,3.09,KI,1685740841
219,porto novo,6.4965,2.6036,26.9,80,100,4.67,BJ,1685740585
220,kilju,40.9642,129.3278,13.76,61,0,2.52,KP,1685740842
221,hasaki,35.7333,140.8333,21.23,97,100,8.64,JP,1685740843
222,sayat,38.7839,63.8803,22.93,10,74,3.62,TM,1685740843
223,kailua-kona,19.6406,-155.9956,26.98,86,75,5.66,US,1685740844
224,ormara,25.2088,64.6357,28.16,89,0,5.32,PK,1685740844
225,sen monorom,12.45,107.2,21.35,96,68,2.14,KH,1685740845
226,bubaque,11.2833,-15.8333,27.06,80,100,7.7,GW,1685740845
227,talara,-4.5772,-81.2719,29.42,65,0,4.12,PE,1685740846
228,kenora,49.8167,-94.4337,30.54,48,75,4.47,CA,1685740579
229,port alfred,-33.5906,26.891,18.48,50,97,3.91,ZA,1685740846
230,dinguiraye,11.3,-10.7167,30.1,47,86,1.26,GN,1685740847
231,ambalangoda,6.2355,80.0538,26.47,87,100,3.9,LK,1685740847
232,dabai,11.4765,5.2063,22.23,85,100,5.73,NG,1685740848
233,keokuk,40.3973,-91.3849,33.38,54,0,2.57,US,1685740848
234,san luis de la loma,17.2706,-100.8939,31.81,51,2,4.92,MX,1685740848
235,la passe,45.5549,-0.8967,23.13,75,32,5.7,FR,1685740849
236,kingston,17.997,-76.7936,26.78,88,100,2.06,JM,1685740582
237,tandlianwala,31.0333,73.1333,26.61,47,2,1.58,PK,1685740850
238,san juan de miraflores,-12.1629,-76.9635,24.54,68,87,4.06,PE,1685740850
239,mangrol,21.1167,70.1167,28.31,85,17,5.46,IN,1685740850
240,tyukhtet,56.5389,89.3011,15.29,80,100,2.9,RU,1685740851
241,maragogi,-9.0122,-35.2225,25.72,81,85,4.13,BR,1685740851
242,mazamari,-11.3258,-74.5308,29.97,44,13,0.31,PE,1685740852
243,al jawf,29.5,38.75,27.6,34,100,5.6,SA,1685740852
244,tralee,52.2704,-9.7026,14.48,90,9,0.99,IE,1685740852
245,kegen,43.0197,79.2203,9.83,64,100,1.41,KZ,1685740853
246,kavarna,43.4333,28.3333,16.82,69,71,3.17,BG,1685740853
247,riberalta,-10.9833,-66.1,30.11,62,40,4.63,BO,1685740853
248,sippy downs,-26.7159,153.053,15.39,99,44,0.45,AU,1685740854
249,charters towers,-20.1,146.2667,15.12,85,46,2.84,AU,1685740854
250,levuka,50.1834,-105.4011,18.84,94,100,3.6,CA,1685740855
251,loushanguan,28.1375,106.82,20.94,99,100,1.0,CN,1685740855
252,tarawa,1.419,172.984,31.05,74,20,3.09,KI,1685740855
253,hithadhoo,-0.6,73.0833,27.36,75,100,2.65,MV,1685740856
254,nazarovo,56.0064,90.3914,16.39,78,100,3.96,RU,1685740856
255,falaise,48.8922,-0.1953,11.51,96,6,3.92,FR,1685740857
256,sinabang,2.4803,96.3801,26.67,83,100,1.57,ID,1685740857
257,puerto baquerizo moreno,-0.9,-89.6,27.55,78,75,4.12,EC,1685740858
258,srirampur,22.9489,88.0189,28.62,82,4,4.53,IN,1685740858
259,margaret river,-33.95,115.0667,11.03,78,61,3.36,AU,1685740859
260,primero de mayo,-32.2552,-58.4228,21.42,62,98,5.06,AR,1685740859
261,kayenta,36.7278,-110.2546,22.77,24,100,9.36,US,1685740860
262,song cau,13.45,109.2167,26.51,84,96,2.92,VN,1685740860
263,khandyga,62.6667,135.6,15.62,60,76,1.88,RU,1685740860
264,saldanha,-33.0117,17.9442,13.03,89,100,13.46,ZA,1685740861
265,bridgewater,44.3835,-64.5155,15.06,84,73,3.6,CA,1685740862
266,lauro de freitas,-12.8944,-38.3272,26.01,83,75,4.12,BR,1685740862
267,flin flon,54.7682,-101.865,20.91,73,75,3.09,CA,1685740862
268,nova sintra,14.8667,-24.7167,20.8,81,26,6.95,CV,1685740863
269,luocheng,29.3848,104.0286,18.0,86,100,1.33,CN,1685740863
270,nabire,-3.3667,135.4833,24.61,91,56,1.36,ID,1685740864
271,shendi,16.6915,33.4341,34.97,26,40,3.4,SD,1685740864
272,grand falls-windsor,48.9332,-55.6649,2.5,88,100,2.68,CA,1685740865
273,beboto,8.2668,16.939,25.97,71,100,0.98,TD,1685740865
274,el vigia,8.6219,-71.6506,30.82,68,100,1.42,VE,1685740865
275,lihue,21.9789,-159.3672,27.58,70,40,6.17,US,1685740866
276,inongo,-1.95,18.2667,21.74,88,49,1.87,CD,1685740866
277,usinsk,65.9939,57.5281,12.78,80,96,3.79,RU,1685740867
278,boa vista,2.8197,-60.6733,31.99,48,20,4.12,BR,1685740867
279,gaspe,48.8334,-64.4819,7.12,93,100,3.6,CA,1685740868
280,bere,9.3202,16.1552,28.68,58,97,1.01,TD,1685740868
281,bilovods'k,49.2085,39.5897,15.68,66,2,1.87,UA,1685740868
282,peace river,56.2501,-117.286,23.17,28,20,1.54,CA,1685740574
283,anton lizardo,19.05,-95.9833,31.12,75,11,5.19,MX,1685740869
284,constitucion,-35.3333,-72.4167,14.04,85,92,2.8,CL,1685740870
285,maceio,-9.6658,-35.7353,26.69,83,40,2.57,BR,1685740810
286,thika,-1.0333,37.0693,19.06,81,95,0.75,KE,1685740870
287,vertientes,21.2594,-78.1464,26.34,80,100,2.81,CU,1685740871
288,zaozersk,69.4005,32.4476,2.84,74,92,0.45,RU,1685740871
289,cooma,-36.2333,149.1333,8.11,89,100,1.13,AU,1685740765
290,pacasmayo,-7.4006,-79.5714,24.53,75,31,6.23,PE,1685740872
291,kirakira,-10.4544,161.9205,27.17,84,79,2.72,SB,1685740873
292,ribeira grande,38.5167,-28.7,19.22,82,20,3.6,PT,1685740873
293,dikhil,11.5,42.1667,28.34,49,100,1.11,DJ,1685740873
294,miquelon,47.0975,-56.3814,13.0,89,90,8.69,PM,1685740874
295,polyarnyy,69.1989,33.4478,3.78,66,100,0.79,RU,1685740874
296,onega,63.9061,38.1404,4.81,65,50,0.2,RU,1685740875
297,dakhla,23.6848,-15.958,20.59,84,1,4.72,EH,1685740875
298,kisangani,0.5167,25.2,21.91,98,94,0.65,CD,1685740876
299,huarmey,-10.0681,-78.1522,23.72,73,92,4.52,PE,1685740876
300,lionel town,17.8101,-77.2406,26.94,84,100,1.67,JM,1685740876
301,vorkuta,67.5,64.0,9.87,74,8,3.23,RU,1685740877
302,el porvenir,13.7617,-87.3458,31.63,55,40,2.2,HN,1685740878
303,hiratacho,35.4333,132.8167,18.01,86,37,2.95,JP,1685740879
304,rexburg,43.826,-111.7897,19.99,49,75,3.6,US,1685740640
305,winslow,35.0242,-110.6974,25.1,22,75,5.14,US,1685740880
306,nadi,-17.8,177.4167,24.0,88,75,1.54,FJ,1685740880
307,pahrump,36.2083,-115.9839,33.03,17,2,3.58,US,1685740881
308,tobelo,1.7284,128.0095,26.62,85,72,0.77,ID,1685740882
309,kavaratti,10.5669,72.642,29.34,75,61,2.82,IN,1685740757
310,coquimbo,-29.9533,-71.3436,15.85,88,75,6.17,CL,1685740504
311,stornoway,58.2093,-6.3865,10.05,82,40,3.6,GB,1685740883
312,pakokku,21.3333,95.1,29.63,62,100,3.94,MM,1685740884
313,aniva,46.7144,142.5294,7.06,86,100,6.11,RU,1685740884
314,hilo,19.7297,-155.09,27.93,78,40,3.6,US,1685740646
315,tsiombe,-25.3,45.4833,19.77,65,56,2.58,MG,1685740885
316,tres arroyos,-38.3739,-60.2798,15.31,94,100,2.33,AR,1685740674
317,belmonte,-15.8631,-38.8828,24.34,76,3,6.52,BR,1685740886
318,hobyo,5.3505,48.5268,27.85,84,36,9.68,SO,1685740886
319,island harbour,50.724,-1.2758,14.06,87,0,0.45,GB,1685740886
320,ugoofaaru,5.6667,73.0,27.12,85,100,9.96,MV,1685740887
321,alofi,-19.0595,-169.9187,23.94,94,43,4.12,NU,1685740888
322,nar'yan-mar,67.6713,53.087,6.96,81,70,2.87,RU,1685740888
323,tutong,4.8,114.65,27.05,88,100,1.32,BN,1685740889
324,konde,-4.95,39.75,24.12,90,43,3.54,TZ,1685740889
325,koutiala,12.3917,-5.4642,29.96,53,87,8.12,ML,1685740890
326,kabompo,-13.5927,24.2008,17.92,42,5,2.57,ZM,1685740890
327,port macquarie,-31.4333,152.9167,11.05,91,89,3.33,AU,1685740891
328,mossel bay,-34.1831,22.146,15.96,55,83,4.64,ZA,1685740891
329,ostrov,57.3439,28.3537,4.85,71,77,2.64,RU,1685740891
330,ta`u,-14.2336,-169.5144,26.84,72,76,6.15,AS,1685740892
331,fada,9.5667,8.3,23.0,87,83,1.26,NG,1685740892
332,ixtapa,20.7,-105.2,29.57,65,0,4.63,MX,1685740818
333,cide,41.8921,33.0044,18.75,82,100,3.9,TR,1685740893
334,kalmunai,7.4167,81.8167,26.67,82,99,4.28,LK,1685740893
335,progreso,21.2833,-89.6667,32.84,61,0,6.12,MX,1685740789
336,dryden,49.7833,-92.7503,23.16,68,100,6.69,CA,1685740894
337,saint-philippe,-21.3585,55.7679,21.77,66,41,5.51,RE,1685740895
338,baiti,13.745,-14.7482,36.0,18,44,2.76,SN,1685740895
339,cockburn town,21.4612,-71.1419,26.89,80,100,1.99,TC,1685740895
340,geraldton,-28.7667,114.6,7.23,93,0,3.6,AU,1685740896
341,polovinnoye,54.7914,65.9864,23.31,32,99,4.85,RU,1685740896
342,yangjiang,21.85,111.9667,26.54,93,13,1.04,CN,1685740845
343,pass christian,30.3158,-89.2475,32.29,60,0,2.57,US,1685740897
344,queenstown,-31.8976,26.8753,10.73,49,100,3.38,ZA,1685740897
345,canutama,-6.5339,-64.3831,26.73,89,72,1.2,BR,1685740898
346,koppies,-27.2418,27.5742,10.46,35,70,2.06,ZA,1685740898
347,lethem,3.3803,-59.7968,30.85,56,97,1.18,GY,1685740899
348,surab,28.4914,66.2585,21.74,24,0,3.04,PK,1685740899
349,san fernando,15.0286,120.6898,26.85,88,100,0.7,PH,1685740900
350,aykhal,66.0,111.5,11.13,90,100,8.5,RU,1685740900
351,leeton,-34.5667,146.4,12.27,85,93,2.64,AU,1685740901
352,turpan,42.9333,89.1667,25.57,15,84,1.56,CN,1685740901
353,plettenberg bay,-34.0527,23.3716,19.57,41,99,4.03,ZA,1685740902
354,taroa,8.7058,171.2275,28.03,80,52,6.68,MH,1685740877
355,mount isa,-20.7333,139.5,11.87,82,100,0.0,AU,1685740903
356,natal,-5.795,-35.2094,27.36,83,20,6.17,BR,1685740903
357,namtsy,62.7161,129.6658,13.21,44,11,4.55,RU,1685740905
358,eugene,44.0521,-123.0867,24.1,46,20,2.57,US,1685740192
359,pandan,14.0453,124.1694,26.98,86,100,1.96,PH,1685740905
360,kiunga,-6.1219,141.2906,22.35,99,92,1.55,PG,1685740906
361,vodnyy,63.5046,53.4095,12.58,77,89,1.29,RU,1685740906
362,nagqu,31.5,92.0,4.06,68,81,3.97,CN,1685740907
363,greenland,43.0362,-70.8328,26.19,63,100,3.6,US,1685740907
364,laguna,38.421,-121.4238,30.73,40,0,4.12,US,1685740907
365,yoichi,43.2039,140.7703,13.18,97,95,3.21,JP,1685740908
366,shingu,33.7333,135.9833,17.2,94,100,3.03,JP,1685740908
367,nemuro,43.3236,145.575,8.9,98,95,4.2,JP,1685740909
368,ngaoundere,7.3167,13.5833,19.59,89,88,1.5,CM,1685740909
369,flying fish cove,-10.4217,105.6791,25.82,88,100,5.14,CX,1685740909
370,nelson bay,-32.7167,152.15,14.44,97,96,1.79,AU,1685740803
371,aswan,24.0934,32.907,36.04,14,16,4.3,EG,1685740910
372,singaraja,-8.112,115.0882,25.24,83,100,2.19,ID,1685740911
373,catumbela,-12.4314,13.5472,20.87,88,10,1.63,AO,1685740911
374,gowurdak,37.8124,66.0466,26.63,15,58,2.37,TM,1685740912
375,kolonia,50.9333,6.95,16.06,59,0,1.03,DE,1685740833
376,taman',45.2117,36.7161,18.7,78,0,2.3,RU,1685740912
377,nova vicosa,-17.8919,-39.3719,23.67,76,5,7.71,BR,1685740913
378,khash,28.2211,61.2158,25.06,29,53,2.02,IR,1685740913
379,balangiga,11.1097,125.3875,26.39,87,91,2.16,PH,1685740913
380,susuman,62.7833,148.1667,13.4,44,99,0.81,RU,1685740914
381,puerto armuelles,8.2833,-82.8667,27.99,67,92,2.24,PA,1685740792
382,gamba,-2.65,10.0,23.91,90,82,4.02,GA,1685740915
383,kishtwar,33.3167,75.7667,11.69,82,27,1.84,IN,1685740915
384,coruripe,-10.1256,-36.1756,24.86,87,35,3.3,BR,1685740915
385,port isabel,26.0734,-97.2086,31.13,67,0,6.69,US,1685740916
386,kasane,-17.8167,25.15,19.42,44,5,2.81,BW,1685740916
